site,year,pre_post_fire,pre_post_thin,postTime,plotid,obs,species,status,lifeform,layer_code,percent,notes
Valentine,2019,prefire,prethin,,VR13N,,GALTRI,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR24N,,GALTRI,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR33,,GALTRI,,FB,TOF,0.5,
frenchmeadows,2019,prefire,,,fm10-11,ag,GALTRIFCOL,live,FB,,0.05,
frenchmeadows,2019,prefire,,,fm10-14,ms,GALTRIFCOL,live,FB,,0.05,
frenchmeadows,2019,prefire,,,fm10-15,ms,GALTRIFCOL,live,FB,,0.05,
frenchmeadows,2020,prefire,,,FM43,vs,GALTRIFCOL,live,FB,na,0.05,L
Valentine,2021,prefire,postthin,,VR12N,"km, ag",GALTRIFL,live,fb,,0.05,
Valentine,2021,prefire,postthin,,VR13,km,GALTRIFL,live,fb,,0.05,
Valentine,2021,prefire,postthin,,VR13N,"km, ag",GALTRIFL,live,fb,,0.05,
Valentine,2021,prefire,postthin,,VR22N,km,GALTRIFL,live,fb,,0.05,
Valentine,2021,prefire,postthin,,VR24N,sb,GALTRIFL,live,fb,,0.05,
Valentine,2021,prefire,postthin,,VR34,"km, ag",GALTRIFL,live,fb,,0.05,
downieville,2020,prefire,,,RedAnt45,km,GALTRISUB,live,FB,na,0.25,
downieville,2020,prefire,,,RedAnt62,km,GALTRISUB,live,FB,na,0.25,
downieville,2020,prefire,,,RedAnt37,vs,GALTRISUB,live,FB,na,0.05,
downieville,2020,prefire,,,RedAnt51,km,GALTRISUB,live,FB,na,0.05,x
downieville,2020,prefire,,,RedAnt30a,km,GALTRISUB,live,FB,na,0.05,
downieville,2020,prefire,,,RedAnt43,km,GALTRISUB,live,FB,na,0.05,
downieville,2020,prefire,,,RedAnt46,vs,GALTRISUB,live,FB,na,0.05,
slypark,2019,prefire,,,hcp2,ag,GASP2,live,FB,,0.05,
slypark,2019,prefire,,,spi3,ag,GASP2,live,FB,,0.05,
slypark,2019,prefire,,,spi4,ag,GASP2,live,FB,,0.05,
slypark,2019,prefire,,,spi6,ag,GASP2,live,FB,,0.05,
slypark,2019,prefire,,,spi8,ag,GASP2,live,FB,,0.05,
Antelope,2020,prefire,,,Antelope04,ag,GASPP,live,FB,na,0.05,
downieville,2020,prefire,,,RedAnt62,km,GASPP,live,FB,na,0.05,
Antelope,2020,prefire,,,Antelope04,ag,GAYDIF,live,FB,na,0.05,
Antelope,2020,prefire,,,Antelope16,km,GAYDIF,live,FB,na,0.05,
Antelope,2020,prefire,,,Antelope17,vs,GAYDIF,live,FB,na,0.05,
Antelope,2020,prefire,,,Antelope18,km,GAYDIF,live,FB,na,0.05,
DryCreek,2020,prefire,,,DryCreek29,ag,GAYDIF,live,FB,na,0.05,
DryCreek,2020,postfire,,2yr,DryCreek34,"vs, mm",GAYDIF,live,FB,na,0.05,
DryCreek,2020,postfire,,2yr,DryCreek37,ag,GAYDIF,live,FB,na,0.05,
DryCreek,2020,postfire,,2yr,DryCreek38,ag,GAYDIF,live,FB,na,1,
DryCreek,2020,postfire,,2yr,DryCreek39,ag,GAYDIF,live,FB,na,0.25,
DryCreek,2020,postfire,,2yr,DryCreek40,ag,GAYDIF,live,FB,na,1,
DryCreek,2020,prefire,,,DryCreek46,ag,GAYDIF,live,FB,na,0.05,
DryCreek,2020,prefire,,,DryCreek52,"vs, mm",GAYDIF,live,FB,na,0.05,
bearmountain,2021,postfire,,2yr,BM1,"km, ag",GAYDIF,live,FB,,0.05,
bearmountain,2021,postfire,,2yr,BM11,"km, ag",GAYDIF,live,FB,,0.5,
bearmountain,2021,postfire,,2yr,BM12,"km, ag",GAYDIF,live,FB,,0.05,
bearmountain,2021,postfire,,2yr,BM15,km,GAYDIF,live,FB,,0.25,
bearmountain,2021,postfire,,2yr,BM17,km,GAYDIF,live,FB,,0.05,
bearmountain,2021,postfire,,2yr,BM19,km,GAYDIF,live,FB,,0.05,
bearmountain,2021,postfire,,2yr,BM22,km,GAYDIF,live,FB,,0.05,
bearmountain,2021,postfire,,2yr,BM26,km,GAYDIF,live,FB,,0.25,
bearmountain,2021,postfire,,2yr,BM27,km,GAYDIF,live,FB,,0.05,
bearmountain,2021,postfire,,2yr,BM5,km,GAYDIF,live,FB,,0.05,
bearmountain,2021,postfire,,2yr,BM6,km,GAYDIF,live,FB,,0.05,
bearmountain,2021,postfire,,2yr,BM7,km,GAYDIF,live,FB,,0.05,
BlissSP,2019,prefire,,,bliss12,ms,GAYDIF,live,FB,,0.05,
BlissSP,2019,prefire,,,bliss13,ms,GAYDIF,live,FB,,0.05,
BlissSP,2019,prefire,,,bliss14,ms,GAYDIF,live,FB,,0.05,
BlissSP,2019,prefire,,,bliss2,ag,GAYDIF,live,FB,,0.05,
BlissSP,2019,prefire,,,bliss9,nr,GAYDIF,live,FB,,0.05,
BlissSP,2019,prefire,,,bliss15,ag,GAYDIF,live,FB,,0.05,
BurtonSP,2019,prefire,,,burton1,ag,GAYDIF,live,FB,,0.05,
BurtonSP,2019,prefire,,,burton10,nr,GAYDIF,live,FB,,0.05,
BurtonSP,2019,prefire,,,burton11,nr,GAYDIF,live,FB,,0.05,
BurtonSP,2019,prefire,,,burton15,nr,GAYDIF,live,FB,,0.05,
BurtonSP,2019,prefire,,,burton16,nr,GAYDIF,live,FB,,0.05,
BurtonSP,2019,prefire,,,burton2,ag,GAYDIF,live,FB,,0.05,
BurtonSP,2019,prefire,,,burton20,nr,GAYDIF,live,FB,,0.05,
BurtonSP,2019,prefire,,,burton4,nr,GAYDIF,live,FB,,0.05,
BurtonSP,2019,prefire,,,burton7,nr,GAYDIF,live,FB,,0.05,
BurtonSP,2019,prefire,,,burton8,nr,GAYDIF,live,FB,,0.05,
BurtonSP,2019,prefire,,,burton9,nr,GAYDIF,live,FB,,0.05,
BurtonSP,2020,postfire,,1yr,Burton07,"vs, mm",GAYDIF,live,FB,na,0.05,L
BurtonSP,2020,postfire,,1yr,Burton38,"vs, mm",GAYDIF,live,FB,na,0.05,
BurtonSP,2020,postfire,,1yr,Burton32,"vs, mm",GAYDIF,live,FB,na,0.05,
BurtonSP,2020,postfire,,1yr,Burton28,"vs, mm",GAYDIF,live,FB,na,0.05,
BurtonSP,2020,postfire,,1yr,Burton29,"vs, mm",GAYDIF,live,FB,na,0.05,
BurtonSP,2020,postfire,,1yr,Burton36,"vs, mm",GAYDIF,live,FB,na,0.05,
BurtonSP,2020,postfire,,1yr,Burton44,"vs, mm",GAYDIF,live,FB,na,0.05,
BurtonSP,2020,postfire,,1yr,Burton47,"vs, mm",GAYDIF,live,FB,na,0.05,
BurtonSP,2020,postfire,,1yr,Burton09,km,GAYDIF,live,FB,na,0.05,
BurtonSP,2020,postfire,,1yr,Burton08,km,GAYDIF,live,FB,na,0.05,
BurtonSP,2020,postfire,,1yr,Burton31,km,GAYDIF,live,FB,na,0.05,
BurtonSP,2020,postfire,,1yr,Burton45,km,GAYDIF,live,FB,na,0.5,
BurtonSP,2020,postfire,,1yr,Burton40,km,GAYDIF,live,FB,na,0.05,
calaveras,2020,prefire,,,BigTrees29,km,GAYDIF,live,FB,na,0.05,
calaveras,2020,prefire,,,BigTrees32,km,GAYDIF,live,FB,na,0.05,
caples,2018,prefire,,,caples_55,,GAYDIF,,FB,TOF,0.5,
caples,2018,prefire,,,caples_53,,GAYDIF,,FB,TOF,0.5,
downieville,2020,prefire,,,RedAnt49,km,GAYDIF,live,FB,na,0.05,
frenchmeadows,2019,prefire,,,fm10-11,ag,GAYDIF,live,FB,,0.05,
frenchmeadows,2019,prefire,,,fm10-13,ms,GAYDIF,live,FB,,0.05,
frenchmeadows,2019,prefire,,,fm19-8,ag,GAYDIF,live,FB,,0.05,
frenchmeadows,2020,prefire,,,FM69,km,GAYDIF,live,FB,na,0.05,
frenchmeadows,2020,prefire,,,FM68,km,GAYDIF,live,FB,na,0.05,
frenchmeadows,2020,prefire,,,FM52,vs,GAYDIF,live,FB,na,0.05,L
Independence,2020,prefire,,,Indy34,km,GAYDIF,live,FB,na,0.05,
Independence,2020,prefire,,,Indy33,ag,GAYDIF,live,FB,na,0.05,
Independence,2020,prefire,,,Indy18,km,GAYDIF,live,FB,na,0.05,
Independence,2020,prefire,,,Indy27,km,GAYDIF,live,FB,na,0.05,
Independence,2020,prefire,,,Indy35,km,GAYDIF,live,FB,na,0.05,
Independence,2020,prefire,,,Indy12,km,GAYDIF,live,FB,na,0.05,
Independence,2020,prefire,,,Indy13,km,GAYDIF,live,FB,na,0.05,
Independence,2020,prefire,,,Indy03,VS,GAYDIF,live,FB,na,0.05,
Independence,2020,prefire,,,Indy11,VS,GAYDIF,live,FB,na,0.05,
Independence,2020,prefire,,,Indy14,VS,GAYDIF,live,FB,na,0.05,
Independence,2020,prefire,,,Indy20,VS,GAYDIF,live,FB,na,0.05,
Independence,2020,prefire,,,Indy21,VS,GAYDIF,live,FB,na,0.05,
Independence,2020,prefire,,,Indy29,VS,GAYDIF,live,FB,na,0.05,
Independence,2020,prefire,,,Indy31,VS,GAYDIF,live,FB,na,0.05,
Independence,2020,prefire,,,Indy40,VS,GAYDIF,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc19,vs,GAYDIF,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc16,ag,GAYDIF,live,FB,na,0.05,collect
Modoc,2020,prefire,,,Modoc18,ag,GAYDIF,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc20,ag,GAYDIF,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc22,ag,GAYDIF,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc24,ag,GAYDIF,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc26,ag,GAYDIF,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc15,vs,GAYDIF,live,FB,na,0.05,
Modoc,2020,prefire,,,Modoc07,vs,GAYDIF,live,FB,na,0.05,
slypark,2019,prefire,,,spi10,ag,GAYDIF,live,FB,,0.05,gayophytum
springsfire,2019,prefire,,,springs01,ag,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs02,ag,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs03,ag,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs04,ag,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs05,ag,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs06,ag,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs07,nr,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs08,nr,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs09,"nr, ag",GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs10,"nr, ag",GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs11,ag,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs12,ag,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs13,ag,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs14,ag,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs15,nr,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs16,nr,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs16,nr,GAYDIF,dead,FB,,0.05,
springsfire,2019,prefire,,,springs17,nr,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs18,nr,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs19,nr,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs19,nr,GAYDIF,dead,FB,,0.05,
springsfire,2019,prefire,,,springs20,nr,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs21,nr,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs22,ag,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs23,ag,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs24,ag,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs25,ag,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs26,nr,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs27,nr,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs28,nr,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs29,nr,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs37,nr,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs38,nr,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs38,nr,GAYDIF,dead,FB,,0.05,
springsfire,2019,prefire,,,springs39,nr,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs39,nr,GAYDIF,dead,FB,,0.05,
springsfire,2019,prefire,,,springs40,nr,GAYDIF,live,FB,,0.05,
springsfire,2019,prefire,,,springs40,nr,GAYDIF,dead,FB,,0.05,
springsfire,2019,prefire,,,springs30,nr,GAYDIF,live,FB,,0.05,
springsfire,2020,postfire,,,Springs01,vs,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs02,vs,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs03,vs,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs04,vs,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs05,vs,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs06,km,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs07,vs,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs08,vs,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs09,km,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs10,km,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs11,ag,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs12,ag,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs13,ag,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs14,ag,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs15,km,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs16,km,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs16,km,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs18,ag,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs19,vs,GAYDIF,live,FB,na,1,
springsfire,2020,postfire,,,Springs20,vs,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs21,ag,GAYDIF,live,FB,na,2,
springsfire,2020,postfire,,,Springs22,ag,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs23,vs,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs24,vs,GAYDIF,live,FB,na,1,
springsfire,2020,postfire,,,Springs25,vs,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs27,km,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs28,vs,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs29,vs,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs30,vs,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs31,vs,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs33,vs,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs34,vs,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs35,vs,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs37,vs,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs38,km,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs39,km,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs40,ag,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs41,vs,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs42,ag,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs44,km,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs45,ag,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs46,vs,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs47,vs,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs49,ag,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs50,ag,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs50,ag,GAYDIF,dead,FB,na,0.05,
springsfire,2020,postfire,,,Springs51,ag,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs40,ag,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs17,km,GAYDIF,live,FB,na,0.05,
springsfire,2020,postfire,,,Springs26,km,GAYDIF,live,FB,na,0.05,
Valentine,2019,prefire,prethin,,VR11,,GAYDIF,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR11N,,GAYDIF,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR14,,GAYDIF,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR16,,GAYDIF,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR19,,GAYDIF,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR2,,GAYDIF,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR21,,GAYDIF,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR21N,,GAYDIF,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR22,,GAYDIF,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR24,,GAYDIF,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR25S,,GAYDIF,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR31N,,GAYDIF,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR35,,GAYDIF,,FB,TOF,0.5,
Valentine,2019,prefire,prethin,,VR3N,,GAYDIF,,FB,TOF,0.5,
Valentine,2021,prefire,postthin,,VR1,km,GAYDIF,live,fb,,0.05,
Valentine,2021,prefire,postthin,,VR10,km,GAYDIF,live,fb,,0.05,
Valentine,2021,prefire,postthin,,VR10N,km,GAYDIF,live,fb,,0.5,
Valentine,2021,prefire,postthin,,VR11,sb,GAYDIF,live,fb,,0.25,
Valentine,2021,prefire,postthin,,VR11N,km,GAYDIF,live,fb,,0.25,
Valentine,2021,prefire,postthin,,VR16,km,GAYDIF,live,fb,,0.05,
Valentine,2021,prefire,postthin,,VR1N,sb,GAYDIF,live,fb,,0.05,
Valentine,2021,prefire,postthin,,VR2,sb,GAYDIF,live,fb,,0.5,
Valentine,2021,prefire,postthin,,VR20,sb,GAYDIF,live,fb,,0.25,
Valentine,2021,prefire,postthin,,VR20N,km,GAYDIF,live,fb,,0.05,
Valentine,2021,prefire,postthin,,VR21,"km, ag",GAYDIF,live,fb,,0.05,
Valentine,2021,prefire,postthin,,VR21N,km,GAYDIF,live,fb,,0.25,
Valentine,2021,prefire,postthin,,VR22,"km, ag",GAYDIF,live,fb,,0.05,
Valentine,2021,prefire,postthin,,VR24,km,GAYDIF,live,fb,,0.05,
Valentine,2021,prefire,postthin,,VR25S,km,GAYDIF,live,fb,,0.05,
Valentine,2021,prefire,postthin,,VR26,"km, ag",GAYDIF,live,fb,,0.05,
Valentine,2021,prefire,postthin,,VR26N,"km, ag",GAYDIF,live,fb,,0.5,
Valentine,2021,prefire,postthin,,VR2N,sb,GAYDIF,live,fb,,0.05,
Valentine,2021,prefire,postthin,,VR30,km,GAYDIF,live,fb,,0.25,
Valentine,2021,prefire,postthin,,VR30N,km,GAYDIF,live,fb,,0.5,
Valentine,2021,prefire,postthin,,VR31N,"km, ag",GAYDIF,live,fb,,0.05,
Valentine,2021,prefire,postthin,,VR3N,sb,GAYDIF,live,fb,,0.05,
Valentine,2021,prefire,postthin,,VR4,km,GAYDIF,live,fb,,0.05,
Valentine,2021,prefire,postthin,,VR40,"km, ag",GAYDIF,live,fb,,0.05,
Valentine,2021,prefire,postthin,,VR40E,"km, ag",GAYDIF,live,fb,,2,
BurtonSP,2019,prefire,,,burton3,ag,GAYDIFF,live,FB,,0.05,
shaverlake,2021,prefire,,,SHAVER002,km,GAYERI,live,fb,,0.05,gayophytum eriospermum
shaverlake,2021,prefire,,,SHAVER003,km,GAYERI,live,fb,,0.05,
shaverlake,2021,prefire,,,SHAVER006,km,GAYERI,live,fb,,1,
shaverlake,2021,prefire,,,SHAVER007,sb,GAYERI,live,fb,,5,
shaverlake,2021,prefire,,,SHAVER009,km,GAYERI,live,fb,,0.05,
shaverlake,2021,prefire,,,SHAVER010,km,GAYERI,live,fb,,0.05,
shaverlake,2021,prefire,,,SHAVER013,sb,GAYERI,live,fb,,0.05,
shaverlake,2021,prefire,,,SHAVER014,sb,GAYERI,live,fb,,0.25,
shaverlake,2021,prefire,,,SHAVER018,sb,GAYERI,live,fb,,0.05,
shaverlake,2021,prefire,,,SHAVER019,sb,GAYERI,live,fb,,0.05,
shaverlake,2021,prefire,,,SHAVER020,sb,GAYERI,live,fb,,0.05,
shaverlake,2021,prefire,,,SHAVER023,km,GAYERI,live,fb,,0.05,
shaverlake,2021,prefire,,,SHAVER025,sb,GAYERI,live,fb,,0.05,
caples,2020,postfire,,1yr,caples_2,,GAYOP,,FB,F,0.5,
caples,2020,postfire,,1yr,caples_3,,GAYOP,,FB,F,2,
bearmountain,2019,prefire,,,BM10,nr,GAYOPHYTUM,live,FB,,0.5,
bearmountain,2019,prefire,,,BM11,nr,GAYOPHYTUM,live,FB,,0.05,
bearmountain,2019,prefire,,,BM12,nr,GAYOPHYTUM,live,FB,,0.05,
bearmountain,2019,prefire,,,BM13,nr,GAYOPHYTUM,live,FB,,0.05,
bearmountain,2019,prefire,,,BM14,nr,GAYOPHYTUM,live,FB,,0.05,
bearmountain,2019,prefire,,,BM15,nr,GAYOPHYTUM,live,FB,,0.05,
bearmountain,2019,prefire,,,BM16,nr,GAYOPHYTUM,live,FB,,0.05,
bearmountain,2019,prefire,,,BM17,nr,GAYOPHYTUM,live,FB,,0.05,
bearmountain,2019,prefire,,,BM17,nr,GAYOPHYTUM,live,FB,,0.05,
bearmountain,2019,prefire,,,BM18,nr,GAYOPHYTUM,live,FB,,0.05,
bearmountain,2019,prefire,,,BM19,nr,GAYOPHYTUM,live,FB,,0.05,
bearmountain,2019,prefire,,,BM20,nr,GAYOPHYTUM,live,FB,,0.05,
bearmountain,2019,prefire,,,BM21,nr,GAYOPHYTUM,live,FB,,0.05,
bearmountain,2019,prefire,,,BM22,nr,GAYOPHYTUM,live,FB,,0.05,
bearmountain,2019,prefire,,,BM23,nr,GAYOPHYTUM,live,FB,,0.05,
bearmountain,2019,prefire,,,BM25,nr,GAYOPHYTUM,live,FB,,0.05,
bearmountain,2019,prefire,,,BM27,nr,GAYOPHYTUM,live,FB,,0.05,
bearmountain,2019,prefire,,,BM3,nr,GAYOPHYTUM,live,FB,,0.05,
bearmountain,2019,prefire,,,BM5,nr,GAYOPHYTUM,live,FB,,0.05,
concow,2021,prefire,,,CONCOW003,km,GAYOPHYTUM,live,FB,,0.05,
Modoc,2020,prefire,,,Modoc10,ag,GAYOPHYTUM,live,FB,na,1,collect
Modoc,2020,prefire,,,Modoc17,vs,GAYOPHYTUM,live,FB,na,0.05,
bearmountain,2019,prefire,,,BM24,nr,GAYOPHYTUM,live,GR,,0.05,
bearmountain,2019,prefire,,,BM26,nr,GAYOPHYTUM,live,GR,,0.05,
DryCreek,2020,postfire,,2yr,DryCreek33,"vs, mm",GAYOPHYTUM2,live,FB,na,0.05,
springsfire,2019,prefire,,,springs06,ag,GAYRAM,live,FB,,0.05,most likely diffusum....
springsfire,2019,prefire,,,springs11,ag,GAYRAM,live,FB,,0.05,
springsfire,2019,prefire,,,springs25,ag,GAYRAM,live,FB,,0.05,
springsfire,2019,prefire,,,springs28,nr,GAYRAM,live,FB,,0.05,woody spp
springsfire,2019,prefire,,,springs23,ag,GAYRAM,live,FB,,0.05,
springsfire,2019,prefire,,,springs13,ag,GAYRAM,live,FB,,0.05,
springsfire,2020,postfire,,,Springs20,vs,GAYRAM,live,FB,na,0.05,Gayophytum ramosissimum
RioLindo,2021,prefire,,,RIO001,km,GENMON,live,SH,,0.25,
RioLindo,2021,prefire,,,RIO008,km,GENMON,live,SH,,0.5,genista monspessulana
Independence,2020,prefire,,,Indy01,km,GENNEW,live,FB,na,0.05,gentiana newberryi
Valentine,2021,prefire,postthin,,VR35N,"km, ag",GERANIUM,live,fb,,0.05,
caples,2020,postfire,,1yr,caples_125,,GEUM,,FB,F,0.5,l
Independence,2020,prefire,,,Indy01,km,GEUMAC,live,FB,na,0.05,geum macrophyllum
Valentine,2021,prefire,postthin,,VR13,km,GEUMAC,live,fb,,0.05,
Valentine,2021,prefire,postthin,,VR13N,"km, ag",GEUMAC,live,fb,,0.05,
Valentine,2021,prefire,postthin,,VR22N,km,GEUMAC,live,fb,,0.25,
Valentine,2021,prefire,postthin,,VR31,km,GEUMAC,live,fb,,0.25,
Valentine,2021,prefire,postthin,,VR31N,"km, ag",GEUMAC,live,fb,,0.05,
bearmountain,2021,postfire,,2yr,BM17,km,GILCAP,live,FB,,0.5,
bearmountain,2021,postfire,,2yr,BM19,km,GILCAP,live,FB,,7,
bearmountain,2021,postfire,,2yr,BM22,km,GILCAP,live,FB,,0.5,
bearmountain,2021,postfire,,2yr,BM24,km,GILCAP,live,FB,,0.05,gilia capit?
bearmountain,2021,postfire,,2yr,BM26,km,GILCAP,live,FB,,5,
bearmountain,2021,postfire,,2yr,BM7,km,GILCAP,live,FB,,0.5,
concow,2021,prefire,,,CONCOW010,km,GILCAP,live,FB,,0.25,was gilia ball
slypark,2019,prefire,,,hcp11,ag,GILCAP,live,FB,,0.05,
slypark,2019,prefire,,,hcp11,ag,GILCAP,live,FB,,0.05,
slypark,2019,prefire,,,hcp7,ag,GILCAP,live,FB,,0.05,
slypark,2019,prefire,,,hcp9,ag,GILCAP,live,FB,,0.05,
slypark,2019,prefire,,,spi11,ag,GILCAP,live,FB,,0.05,
caples,2020,postfire,,1yr,caples_15,,GILE2,,FB,,2,
bearmountain,2021,postfire,,2yr,BM14,km,GILIA,live,FB,,0.25,weedy with wires
calaveras,2020,prefire,,,BigTrees32,km,GILIA,live,FB,na,0.05,"in press, pics on km phone, notes in km notebook, possibly g. tricolor"
caples,2020,postfire,,1yr,caples_115,,GILIA,,FB,F,0.5,
caples,2020,postfire,,1yr,caples_2,,GILIA,,FB,F,0.5,
caples,2020,postfire,,1yr,caples_3,,GILIA,,FB,F,1,gilia purp
caples,2020,postfire,,1yr,caples_3,,GILIA,,FB,F,0.5,
bearmountain,2021,postfire,,2yr,BM8,ag,GILIA??,live,FB,,0.05,
calaveras,2020,prefire,,,BigTrees31,vs,GILTRI,live,FB,na,0.05,gilia tri
downieville,2020,prefire,,,RedAnt35,vs,GILTRI,live,FB,na,0.05,
frenchmeadows,2020,prefire,,,FM37,vs,GILTRI,live,FB,na,0.05,L
frenchmeadows,2020,prefire,,,FM52,vs,GILTRI,live,FB,na,0.05,L
frenchmeadows,2020,prefire,,,FM64,vs,GILTRI,live,FB,na,0.05,L
Independence,2020,prefire,,,Indy17,VS,GILTRI,live,FB,na,0.05,
wilderranch,2021,prefire,,,WIL016,km,GLANDULAR ALT,live,FB,,0.05,
