year,pre_post_fire,site,plot_id,observer,species,status,lifeform,layerCode,percent,notes
2019,prefire,frenchmeadows ,fm19-16,nr,monodo,live,FB,,tr,
2019,prefire,frenchmeadows ,fm19-21,nr,monodo,live,FB,,tr,
2019,prefire,frenchmeadows ,fm19-16,nr,narrow&toothed,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-1,ag,osmber,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-10,ag,osmber,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-11,ag,osmber,live,FB,,tr,
2019,prefire,frenchmeadows,Fm10-5,ms,osmber,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-6,ms,osmber,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-7,ms,osmber,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-8,ag,osmber,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-3,ms,osmber,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-11,ag,osmber,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-13,ms,osmber,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-12,ms,osmber,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-15,ms,osmber,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm10-15,ms,osmber,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-1,ag,pedsem,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-10,ag,pedsem,live,FB,,tr,
2019,prefire,frenchmeadows,Fm10-4,ms,pedsem,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-9,ag,pedsem,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-1,ms,pedsem,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-6,ag.ms.,pedsem,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-7,ag.ms.,pedsem,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-8,ag,pedsem,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-11,ag,pedsem,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-13,ms,pedsem,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-6,ag.ms.,pedsem,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-15,ms,penpar,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-6,ag.ms.,penpar,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-8,ag,penpar,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-9,ag,penpar,live,FB,,tr,
2019,prefire,frenchmeadows ,fm19-14,nr,penstred,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-6,ag.ms.,phabol,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-2,ag.ms.,phahas,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-3,ms,phahas,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-7,ag.ms.,phahas,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-10,ag,phahas,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-11,ag,phahas,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-13,ms,phahas,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-6,ag.ms.,phahyd,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-7,ag.ms.,phahyd,live,FB,,tr,
2019,prefire,frenchmeadows ,fm19-16,nr,phahas,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-7,ag.ms.,phldif,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-9,ag,phldif,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-9,ag,phlgra,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-11,ag,phlgra,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-2,ag,pije,live,TR,TSE,tr,
2019,prefire,frenchmeadows,Fm19-4,ms,pije,live,TR,TOV,12,
2019,prefire,frenchmeadows,Fm19-4,ms,pije,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm19-6,ag.ms.,pije,live,TR,TOV,7,
2019,prefire,frenchmeadows,fm19-6,ag.ms.,pije,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm19-8,ag,pije,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm19-8,ag,pije,live,TR,TOV,tr,
2019,prefire,frenchmeadows,fm19-9,ag,pije,live,TR,TOV,20,
2019,prefire,frenchmeadows,fm19-9,ag,pije,live,TR,TSA,tr,
2019,prefire,frenchmeadows,fm19-9,ag,pije,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm19-12,ms,pije,live,TR,TOV,6,
2019,prefire,frenchmeadows,fm19-12,ms,pije,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm19-13,ms,pije,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm10-1,ag,pila,live,TR,TOV,10,
2019,prefire,frenchmeadows,fm10-1,ag,pila,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm10-1,ag,pila,live,TR,TSA,tr,
2019,prefire,frenchmeadows,fm10-10,ag,pila,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm10-10,ag,pila,live,TR,TOV,7,
2019,prefire,frenchmeadows,fm10-11,ag,pila,live,TR,TSA,tr,
2019,prefire,frenchmeadows,fm10-11,ag,pila,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm10-14,ms,pila,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm10-15,ms,pila,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm10-15,ms,pila,live,TR,TSA,tr,
2019,prefire,frenchmeadows,fm10-15,ms,pila,live,TR,TOV,25,
2019,prefire,frenchmeadows,fm10-2,ag,pila,live,TR,TOV,tr,
2019,prefire,frenchmeadows,fm10-2,ag,pila,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm10-3,ag,pila,live,TR,TOV,1,not rooted in plot
2019,prefire,frenchmeadows,fm10-3,ag,pila,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm10-3,ag,pila,live,TR,TSA,t4,
2019,prefire,frenchmeadows,Fm10-4,ms,pila,live,TR,TSE,tr,
2019,prefire,frenchmeadows,Fm10-5,ms,pila,live,TR,TOV,8,
2019,prefire,frenchmeadows,Fm10-5,ms,pila,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm10-6,ms,pila,live,TR,TOV,6,
2019,prefire,frenchmeadows,fm10-6,ms,pila,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm10-8,ag,pila,live,TR,TOV,40,
2019,prefire,frenchmeadows,fm10-8,ag,pila,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm10-9,ag,pila,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm19-1,ms,pila,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm19-3,ms,pila,live,TR,TOV,4,
2019,prefire,frenchmeadows,fm19-8,ag,pila,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm19-10,ag,pila,live,TR,TOV,10,
2019,prefire,frenchmeadows,fm19-10,ag,pila,live,TR,TSE,tr,
2019,prefire,frenchmeadows ,fm19-15,nr,pila,live,TR,TOV,6,
2019,prefire,frenchmeadows ,fm19-17,nr,pila,live,TR,TOV,4,
2019,prefire,frenchmeadows ,fm19-19,nr,pila,live,TR,TSE,tr,
2019,prefire,frenchmeadows ,fm19-19,nr,pila,live,TR,TOV,5,
2019,prefire,frenchmeadows,fm19-7,ag.ms.,pimo,live,TR,TOV,2,
2019,prefire,frenchmeadows,fm19-7,ag.ms.,pimo,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm19-10,ag,pimo,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm19-11,ag,pimo,live,TR,TOV,4,
2019,prefire,frenchmeadows,fm19-11,ag,pimo,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm10-13,ms,pipo,live,TR,TOV,35,
2019,prefire,frenchmeadows,fm10-13,ms,pipo,live,TR,TSA,tr,
2019,prefire,frenchmeadows,fm10-13,ms,pipo,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm19-10,ag,pipo,live,TR,TSE,tr,
2019,prefire,frenchmeadows ,fm19-14,nr,pipo,live,TR,TOV,tr,
2019,prefire,frenchmeadows ,fm19-15,nr,pipo,live,TR,TOV,4,
2019,prefire,frenchmeadows ,fm19-15,nr,pipo,live,TR,TSE,tr,
2019,prefire,frenchmeadows ,fm19-17,nr,pipo,live,TR,TSE,tr,
2019,prefire,frenchmeadows ,fm19-17,nr,pipo,live,TR,TOV,71,
2019,prefire,frenchmeadows ,fm19-18,nr,pipo,live,TR,TOV,20,
2019,prefire,frenchmeadows ,fm19-19,nr,pipo,live,TR,TSE,tr,
2019,prefire,frenchmeadows ,fm19-19,nr,pipo,live,TR,TOV,5,
2019,prefire,frenchmeadows ,fm19-20,nr,pipo,live,TR,TOV,5,
2019,prefire,frenchmeadows,fm19-2,ag.ms.,piptra,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-9,ag,plagio,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-6,ag.ms.,plagio,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-11,ag,poljun,live,FERN ,,tr,haircap mosses=fb??
2019,prefire,frenchmeadows,fm10-11,ag,poljun,live,FB,,tr,fb??
2019,prefire,frenchmeadows,fm19-8,ag,poljun,live,FERN ,,tr,
2019,prefire,frenchmeadows,fm19-9,ag,poljun,live,FERN ,,tr,
2019,prefire,frenchmeadows,fm19-6,ag.ms.,potfla,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-11,ag,potgla,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-9,ag,potgla,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-6,ag.ms.,potgla,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-7,ag.ms.,potgla,live,FB,,tr,
2019,prefire,frenchmeadows ,fm19-16,nr,pruema,live,SH,,1,
2019,prefire,frenchmeadows ,fm19-21,nr,pruema,live,SH,SL,0.5,
2019,prefire,frenchmeadows ,fm19-21,nr,pruema,live,SH,SM,0.5,
2019,prefire,frenchmeadows,fm19-5,ms,pruema,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-10,ag,pruema,live,SH,SM,tr,
2019,prefire,frenchmeadows,fm19-10,ag,pruema,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-10,ag,pruema,live,SH,ST,tr,
2019,prefire,frenchmeadows,fm19-11,ag,pruema,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-11,ag,pruema,live,SH,SM,tr,
2019,prefire,frenchmeadows,fm19-1,ms,psme,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm10-12,ms,ptan,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-8,ag,ptan,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-9,ag,ptan,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-9,ag,ptan,dead,FB,,tr,
2019,prefire,frenchmeadows,fm19-13,ms,ptan,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-11,ag,pteaqu,live,FERN ,,tr,
2019,prefire,frenchmeadows,fm10-12,ms,pteaqu,live,FERN ,,tr,
2019,prefire,frenchmeadows,fm10-15,ms,pteaqu,live,FERN ,,tr,
2019,prefire,frenchmeadows,fm10-3,ag,pteaqu,live,FERN ,,tr,
2019,prefire,frenchmeadows,Fm10-4,ms,pteaqu,live,FERN ,,6,
2019,prefire,frenchmeadows,Fm10-5,ms,pteaqu,live,FERN ,,8,
2019,prefire,frenchmeadows,fm10-6,ms,pteaqu,live,FERN ,,3,
2019,prefire,frenchmeadows,fm10-7,ms,pteaqu,live,FERN ,,3,
2019,prefire,frenchmeadows,fm10-8,ag,pteaqu,live,FERN ,,1,
2019,prefire,frenchmeadows,fm10-9,ag,pteaqu,live,FERN ,,1,
2019,prefire,frenchmeadows,fm19-3,ms,pteaqu,live,FERN ,,10,
2019,prefire,frenchmeadows,fm19-10,ag,pteaqu,live,FERN ,,1,
2019,prefire,frenchmeadows,fm19-11,ag,pteaqu,live,FERN ,,tr,
2019,prefire,frenchmeadows ,fm19-16,nr,ptan,live,FB,,tr,
2019,prefire,frenchmeadows ,fm19-17,nr,ptan,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-6,ag.ms.,pyccal,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-7,ag.ms.,pyccal,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-13,ms,pyccal,live,FB,,tr,
2019,prefire,frenchmeadows ,fm19-21,nr,pyrpic,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-1,ag,pyrpic,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-10,ag,pyrpic,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-11,ag,pyrpic,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-12,ms,pyrpic,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-14,ms,pyrpic,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-15,ms,pyrpic,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-2,ag,pyrpic,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-3,ag,pyrpic,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-7,ms,pyrpic,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-8,ag,pyrpic,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-9,ag,pyrpic,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-1,ms,pyrpic,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-2,ag.ms.,pyrpic,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-3,ms,pyrpic,live,FB,,tr,
2019,prefire,frenchmeadows,Fm19-4,ms,pyrpic,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-5,ms,pyrpic,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-7,ag.ms.,pyrpic,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-13,ms,pyrpic,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-2,ag,quke,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm19-8,ag,quke,live,TR,TSE,tr,
2019,prefire,frenchmeadows ,fm19-14,nr,quke,live,TR,TSE,tr,
2019,prefire,frenchmeadows ,fm19-16,nr,quke,live,TR,TSE,tr,
2019,prefire,frenchmeadows ,fm19-17,nr,quke,live,TR,TSE,tr,
2019,prefire,frenchmeadows ,fm19-18,nr,quke,live,TR,TSE,tr,
2019,prefire,frenchmeadows ,fm19-19,nr,quke,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm19-1,ms,quva,live,SH,SL,7,
2019,prefire,frenchmeadows,fm19-1,ms,quva,live,SH,SM,6,
2019,prefire,frenchmeadows,fm19-2,ag.ms.,quva,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-5,ms,quva,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-6,ag.ms.,quva,dead,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-6,ag.ms.,quva,live,SH,SL,30,
2019,prefire,frenchmeadows,fm19-7,ag.ms.,quva,live,SH,SM,7,
2019,prefire,frenchmeadows,fm19-7,ag.ms.,quva,live,SH,SL,7,
2019,prefire,frenchmeadows,fm19-8,ag,quva,live,SH,SL,2,
2019,prefire,frenchmeadows,fm19-8,ag,quva,live,SH,SM,1,
2019,prefire,frenchmeadows,fm19-8,ag,quva,dead,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-9,ag,quva,live,SH,SM,30,
2019,prefire,frenchmeadows,fm19-9,ag,quva,live,SH,SL,49,
2019,prefire,frenchmeadows,fm19-10,ag,quva,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-11,ag,quva,live,SH,SL,74,
2019,prefire,frenchmeadows,fm19-11,ag,quva,live,SH,SM,60,
2019,prefire,frenchmeadows,fm19-11,ag,quva,dead,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-12,ms,quva,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-12,ms,quva,live,SH,SM,tr,
2019,prefire,frenchmeadows,fm19-13,ms,quva,live,SH,SL,tr,
2019,prefire,frenchmeadows ,fm19-14,nr,quva,live,SH,SL,50,
2019,prefire,frenchmeadows ,fm19-15,nr,quva,live,SH,SL,1.5,
2019,prefire,frenchmeadows ,fm19-15,nr,quva,live,SH,SM,1.5,
2019,prefire,frenchmeadows ,fm19-16,nr,quva,live,SH,SL,0.5,
2019,prefire,frenchmeadows ,fm19-16,nr,quva,live,SH,SM,0.5,
2019,prefire,frenchmeadows ,fm19-19,nr,quva,live,SH,SL,3,
2019,prefire,frenchmeadows ,fm19-19,nr,quva,live,SH,SM,3,
2019,prefire,frenchmeadows ,fm19-21,nr,quva,live,SH,SL,0.5,
2019,prefire,frenchmeadows ,fm19-21,nr,quva,live,SH,SM,0.5,
2019,prefire,frenchmeadows,fm19-8,ag,quwi,live,TR,TSE,tr,
2019,prefire,frenchmeadows,fm19-6,ag.ms.,ribnev,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-7,ag.ms.,ribnev,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-5,ms,riro,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm10-1,ag,riro,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm10-10,ag,riro,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm10-11,ag,riro,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm10-12,ms,riro,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm10-13,ms,riro,live,SH,SL,1,
2019,prefire,frenchmeadows,fm10-15,ms,riro,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm10-3,ag,riro,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm10-3,ag,riro,live,SH,SM,tr,
2019,prefire,frenchmeadows,Fm10-4,ms,riro,live,SH,SL,tr,
2019,prefire,frenchmeadows,Fm10-5,ms,riro,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm10-7,ms,riro,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-8,ag,riro,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm10-9,ag,riro,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-1,ms,riro,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-2,ag.ms.,riro,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-2,ag.ms.,riro,live,SH,SM,tr,
2019,prefire,frenchmeadows,fm19-3,ms,riro,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-6,ag.ms.,riro,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-7,ag.ms.,riro,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-8,ag,riro,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-10,ag,riro,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-10,ag,riro,live,SH,SM,tr,
2019,prefire,frenchmeadows,fm19-12,ms,riro,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-13,ms,riro,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-13,ms,riro,live,SH,SM,tr,
2019,prefire,frenchmeadows ,fm19-16,nr,riro,live,SH,SL,2,
2019,prefire,frenchmeadows ,fm19-16,nr,riro,live,SH,SM,1,
2019,prefire,frenchmeadows ,fm19-17,nr,riro,live,SH,SL,1,
2019,prefire,frenchmeadows ,fm19-17,nr,riro,live,SH,SM,0.5,
2019,prefire,frenchmeadows ,fm19-21,nr,riro,live,SH,SL,1,
2019,prefire,frenchmeadows ,fm19-21,nr,riro,live,SH,SM,0.5,
2019,prefire,frenchmeadows,fm19-2,ag.ms.,rivi,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-2,ag.ms.,rivi,live,SH,SM,tr,
2019,prefire,frenchmeadows,fm19-13,ms,rivi,live,SH,SL,,
2019,prefire,frenchmeadows,fm10-11,ag,rubpar,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-13,ms,rubpar,live,SH,SL,1,
2019,prefire,frenchmeadows,fm10-7,ms,rubpar,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-8,ag,rubpar,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-9,ag,rubpar,live,FB,,tr,
2019,prefire,frenchmeadows ,fm19-17,nr,rubpar,live,SH,SL,25,
2019,prefire,frenchmeadows,fm19-6,ag.ms.,salix,live,TR,TOV,2,
2019,prefire,frenchmeadows,fm10-9,ag,salsco,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-1,ms,salsco,live,FB,SM,tr,
2019,prefire,frenchmeadows,fm10-15,ms,salsco,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm10-15,ms,salsco,live,SH,SM,tr,
2019,prefire,frenchmeadows,fm10-9,ag,salsco,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm10-9,ag,salsco,live,SH,SM,tr,
2019,prefire,frenchmeadows,fm10-13,ms,sambucus,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-8,ag,samnig,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm10-8,ag,samrac,live,SH,SL,0.5,
2019,prefire,frenchmeadows,fm10-8,ag,samrac,live,SH,SM,0.5,
2019,prefire,frenchmeadows,fm10-8,ag,samrac,live,SH,ST,0.5,
2019,prefire,frenchmeadows,fm19-6,ag.ms.,santub,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-7,ag.ms.,santub,live,FB,,tr,
2019,prefire,frenchmeadows ,fm19-16,nr,salsco,live,TR,TSA,0.5,
2019,prefire,frenchmeadows ,fm19-17,nr,salsco,live,TR,TRE,50,
2019,prefire,frenchmeadows,Fm10-4,ms,seint,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-6,ag.ms.,seint,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-6,ag.ms.,seint,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-7,ag.ms.,seint,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-7,ag.ms.,seint,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-11,ag,seint,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-2,ag.ms.,sidgla,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-5,ms,sidgla,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-6,ag.ms.,sidgla,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-7,ag.ms.,sidgla,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-8,ag,sidgla,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-9,ag,sidgla,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-10,ag,sidgla,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-11,ag,sidgla,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-12,ms,sidgla,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-15,ms,sillem,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-1,ag,sillem,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-10,ag,sillem,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-11,ag,sillem,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-14,ms,sillem,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-15,ms,sillem,live,FB,,tr,
2019,prefire,frenchmeadows,Fm10-4,ms,sillem,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-8,ag,sillem,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-1,ms,sillem,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-8,ag,sillem,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-9,ag,sillem,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-11,ag,sillem,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-12,ms,sillem,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-9,ag,sisbell,live,FB,,tr,
2019,prefire,frenchmeadows ,fm19-14,nr,sm3petals,live,FB,,tr,
2019,prefire,frenchmeadows ,fm19-14,nr,smfruited,live,FB,,tr,
2019,prefire,frenchmeadows ,fm19-14,nr,smumb,live,FB,,tr,
2019,prefire,frenchmeadows ,fm19-14,nr,softpenst,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-10,ag,solcal,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-9,ag,solcal,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-2,ag.ms.,solcal,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-1,ms,stelac,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-2,ag.ms.,stelac,live,FB,,tr,
2019,prefire,frenchmeadows,fm19-8,ag,stelac,live,FB,,tr,check is steph lanceoleta
2019,prefire,frenchmeadows,fm10-13,ms,steten,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-10,ag,steten,live,FB,,tr,
2019,prefire,frenchmeadows,fm10-14,ms,symo,live,SH,,tr,
2019,prefire,frenchmeadows,fm10-15,ms,symo,live,SH,SL,tr,
2019,prefire,frenchmeadows,Fm10-4,ms,symo,live,SH,SL,tr,
2019,prefire,frenchmeadows,Fm10-5,ms,symo,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-7,ag.ms.,symo,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm10-6,ms,symo,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm10-7,ms,symo,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm10-1,ag,symo,live,SH,SL,20,
2019,prefire,frenchmeadows,fm10-10,ag,symo,live,SH,SL,10,a little bit with more woody stems- make sure not rotundiflorus
2019,prefire,frenchmeadows,fm10-11,ag,symo,live,SH,SL,10,
2019,prefire,frenchmeadows,fm10-12,ms,symo,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm10-13,ms,symo,live,SH,SL,10,
2019,prefire,frenchmeadows,fm10-14,ms,symo,live,SH,SL,3,
2019,prefire,frenchmeadows,fm10-15,ms,symo,live,SH,SL,3,
2019,prefire,frenchmeadows,fm10-2,ag,symo,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm10-3,ag,symo,live,SH,SL,1,
2019,prefire,frenchmeadows,Fm10-4,ms,symo,live,SH,SL,7,
2019,prefire,frenchmeadows,Fm10-5,ms,symo,live,SH,SL,6,
2019,prefire,frenchmeadows,fm10-6,ms,symo,live,SH,SL,8,
2019,prefire,frenchmeadows,fm10-7,ms,symo,live,SH,SL,2,
2019,prefire,frenchmeadows,fm10-8,ag,symo,live,SH,SL,20,
2019,prefire,frenchmeadows,fm10-9,ag,symo,live,SH,SL,10,
2019,prefire,frenchmeadows,fm19-1,ms,symo,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-2,ag.ms.,symo,live,SH,SL,20,
2019,prefire,frenchmeadows,fm19-3,ms,symo,live,SH,SL,5,
2019,prefire,frenchmeadows,Fm19-4,ms,symo,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-6,ag.ms.,symo,live,SH,SL,12,
2019,prefire,frenchmeadows,fm19-7,ag.ms.,symo,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-8,ag,symo,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-9,ag,symo,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-11,ag,symo,live,SH,SL,tr,
2019,prefire,frenchmeadows,fm19-12,ms,symo,live,SH,SL,20,
2019,prefire,frenchmeadows,fm19-13,ms,symo,live,SH,SL,15,
2019,prefire,frenchmeadows,fm10-15,ms,symo,live,FB,,tr,SH//SL
2019,prefire,frenchmeadows,fm19-3,ms,symo,live,FB,,6,SH//SL
2019,prefire,frenchmeadows ,fm19-14,nr,symo,live,SH,SL,0.5,
2019,prefire,frenchmeadows ,fm19-14,nr,symo,live,SH,SM,tr,
